station,date,glorad
606900,08/05/2023,26.5
606900,09/05/2023,25.2
606900,10/05/2023,22.3
606900,11/05/2023,7.6
606900,12/05/2023,26.5
606900,13/05/2023,25
606900,14/05/2023,20.2
606900,15/05/2023,14.7
606900,16/05/2023,13.8
606900,17/05/2023,24.2
606900,18/05/2023,24.8
606900,19/05/2023,24.1
606900,20/05/2023,27.7
606900,21/05/2023,25.5
606900,22/05/2023,22
606900,23/05/2023,7.8
606900,24/05/2023,23.8
606900,25/05/2023,28.5
606900,26/05/2023,25.6
606900,27/05/2023,28.2
606900,28/05/2023,28.5
606900,29/05/2023,28.9
606900,30/05/2023,29.2
606900,31/05/2023,28.1
606900,01/06/2023,27.2
606900,02/06/2023,25.5
606900,03/06/2023,28.7
606900,04/06/2023,28.1
606900,05/06/2023,25.3
606900,06/06/2023,28.5
606900,07/06/2023,26.4
606900,08/06/2023,29.4
606900,09/06/2023,25.1
606900,10/06/2023,29
606900,11/06/2023,28.4
606900,12/06/2023,29.4
606900,13/06/2023,29.6
606900,14/06/2023,29.6
606900,15/06/2023,18.9
606900,16/06/2023,26.4
606900,17/06/2023,26.1
606900,18/06/2023,23.8
606900,19/06/2023,18.6
606900,20/06/2023,19.6
606900,21/06/2023,10.2
606900,22/06/2023,26.8
606900,23/06/2023,26.2
606900,24/06/2023,26.8
606900,25/06/2023,14.1
606900,26/06/2023,14.4
606900,27/06/2023,16.7
606900,28/06/2023,27
606900,29/06/2023,8.7
606900,30/06/2023,24.4
606900,01/07/2023,10
606900,02/07/2023,20
606900,03/07/2023,20.2
606900,04/07/2023,14.6
606900,05/07/2023,10.3
606900,06/07/2023,20.6
606900,07/07/2023,22.8
606900,08/07/2023,28.1
606900,09/07/2023,27.6
606900,10/07/2023,8.8
606900,11/07/2023,8.6
606900,12/07/2023,17.4
606900,13/07/2023,23.4
606900,14/07/2023,21.1
606900,15/07/2023,15.8
606900,16/07/2023,19.4
606900,17/07/2023,17.5
606900,18/07/2023,15.2
606900,19/07/2023,18.7
606900,20/07/2023,19.8
606900,21/07/2023,16.4
606900,22/07/2023,20.4
606900,23/07/2023,6.4
606900,24/07/2023,13.9
606900,25/07/2023,22.9
606900,26/07/2023,17.7
606900,27/07/2023,23.3
606900,28/07/2023,26.7
606900,29/07/2023,10.8
606900,30/07/2023,13.7
606900,31/07/2023,17.5
606900,01/08/2023,9.1
606900,02/08/2023,20.8
606900,03/08/2023,9.4
606900,04/08/2023,14.6
606900,05/08/2023,21.8
606900,06/08/2023,13.2
606900,07/08/2023,6.4
606900,08/08/2023,13.4
606900,09/08/2023,8.5
606900,10/08/2023,14.1
606900,11/08/2023,12.8
606900,12/08/2023,10.9
606900,13/08/2023,12
606900,14/08/2023,17.2
606900,15/08/2023,15.5
606900,16/08/2023,11.5
606900,17/08/2023,9
